"N_subj","N_obs","cell_1","cell_2","cell_3","cell_4","alpha","beta1","beta2","beta3","run","model_grand_mean","model_beta1","model_beta3","model_beta3_se","singular","conv_error","BF_GM","BF_GM_cat","BF_ME","BF_ME_cat"
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,9,0.212703517839641,0.222893704349713,0.182779800112942,0.401618019827231,"N","N",0.913319598179993,5,1.05266016477621,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,10,-0.0335366565525737,0.106547148094977,0.0722241127321713,0.554951405838752,"N","N",1.00525646558815,5,1.00159428454532,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,11,0.106278084150352,0.561604759515179,-0.0633315592911306,0.493531910138196,"N","N",0.882630485415911,5,0.613034245104997,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,12,0.0630605673105369,0.147365717403102,1.52667793253162,0.407303487625214,"Y","N",3.06397535938415,6,3.80646401308856,6
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,13,-0.00662858347509441,0.351072282814411,-0.0591203851548262,0.345439455008887,"N","N",0.994041030805948,5,0.638716799009104,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,14,0.192699850121128,0.274753089946346,0.187797940428245,0.356832372196717,"N","N",0.951951713531803,5,1.04444635425424,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,15,0.235511165385011,0.236999263761911,-0.226192110596485,0.445019012103932,"N","N",0.524301424733108,5,0.736170195968189,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,16,-0.000480683237603832,0.246050683763619,0.318501770322935,0.46349280761716,"N","N",1.00113837614244,5,1.16574459009535,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,17,0.198726722952111,0.0793630716472056,-0.0159240076678442,0.34881220027972,"N","N",0.641225520097467,5,0.967184557480391,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,18,0.142695084762949,0.415140254478872,0.196009453003562,0.321131868274783,"N","N",1.06716494495109,5,0.942480654391803,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,19,0.128897157999463,-0.296932319646035,0.606881905291243,0.423961433166093,"N","N",1.73983456297761,5,1.82114994150832,5
40,20,0,0,0,0.4,0.1,0.2,0.2,0.4,20,0.158536103769251,0.544943529774866,0.532609829840805,0.35523919714843,"N","N",2.06329399501703,5,2.15454617971314,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,1,0.117307351931807,0.488173320418795,0.416015511994523,0.430731469065813,"Y","N",1.32418622906075,5,1.31609215750913,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,2,0.284453770303864,0.0511175258907686,0.344152186424396,0.421369399395533,"N","N",1.09857738890949,5,1.07584789852135,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,3,-0.00635387287299924,0.399521395303525,1.01249861547822,0.402295743317642,"N","N",1.0662968976492,5,6.56746133236224,6
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,4,0.124490056937199,0.354432552888676,1.26298605856078,0.45365846587922,"N","N",3.90617016561861,6,6.53956683067776,6
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,5,0.141694249216615,-0.0171453689272021,0.32164072134283,0.384280767195353,"N","N",1.25761487485152,5,1.029393698708,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,6,0.256833379312239,0.369733737736989,0.280464528268331,0.335383574969564,"N","N",1.05908235813581,5,1.19148944057166,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,7,0.226773482417191,0.0845353165663153,0.662291740870385,0.343105547617341,"N","N",3.69663192808564,6,1.46543111674764,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,8,0.134586640377176,0.625250991005431,0.838979723468378,0.404268976524662,"N","N",2.82589991172186,5,4.76384134771146,6
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,9,0.113246270465445,0.16199139205032,0.110095941940668,0.355905308985244,"N","N",0.968261588092043,5,1.0112564066355,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,10,0.0702930948127152,0.41196247897135,0.367014166162295,0.445082333509253,"N","N",1.17597876087884,5,1.223515924554,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,11,0.116436289034863,0.336169058843125,0.0401246119448654,0.305464841077455,"N","N",0.848120535101894,5,0.727470102434686,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,12,0.221912778922331,0.574803203053819,0.768428198437171,0.459479115735295,"N","N",2.47582173079355,5,2.64732298711403,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,13,0.14625935623114,0.374417874660214,0.296279892494304,0.339385086848613,"N","N",1.27590382457184,5,1.2275407042112,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,14,0.0372525808063576,0.0322980532564741,0.944734494376138,0.441373641783061,"N","N",1.34380865635598,5,1.13463019867313,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,15,0.197103495544718,0.518644073961609,0.938676315626829,0.38065568231204,"N","N",6.45633485346329,6,8.32231723956659,6
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,16,0.0760206527236027,0.0690379213850985,0.648201111111385,0.337550587158705,"N","N",1.95134735480102,5,1.37034436002669,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,17,0.121188986307367,0.135428559623945,1.02978148637219,0.427350492598067,"N","N",3.10880334265465,6,1.90337163351762,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,18,0.183949485541188,0.541331168299647,1.64173814604579,0.497486892823879,"N","N",10.7697644027797,7,25.6637521240722,7
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,19,0.204824814709095,0.0977189156776356,0.356151278265488,0.367221706884024,"N","N",1.32470632161887,5,1.19362232004222,5
40,20,0,0,0,0.5,0.125,0.25,0.25,0.5,20,0.0674180317830991,0.112586561124166,0.570975899848104,0.465745469286214,"Y","N",1.29025365654388,5,1.24334530809792,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,1,0.241543735976139,0.328035462470647,0.805500139924536,0.405081457991762,"N","N",3.83529389625774,6,3.03836956212212,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,2,0.184119338109714,0.488892706025134,0.23105291230423,0.420419420486715,"N","N",1.03036833087269,5,0.9408007602149,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,3,0.132274462417081,0.516130669935034,0.495057031399056,0.535531073388058,"N","N",1.28420403727929,5,1.30865028675335,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,4,0.0976553095207768,0.506931346020578,0.702568702245613,0.440161125865671,"N","N",1.67247060285618,5,2.39891854541641,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,5,0.0167513750837541,0.293779195822918,0.670150994801587,0.478226810471444,"N","N",1.08038620660799,5,1.71500961889902,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,6,0.230531550706507,0.800156285692088,0.932913320190265,0.392500339930643,"N","N",6.44501934148973,6,8.45805412834551,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,7,0.0277181413241023,0.512391658271662,0.448891876085983,0.326150287198551,"N","N",1.19749000188689,5,1.85016583420354,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,8,0.148249588863271,0.283580196716499,0.0358601710982531,0.504276648947543,"N","N",0.887170760340253,5,0.896204925864197,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,9,-0.0234396478629551,0.329804353854897,0.659580623515922,0.334598991029909,"N","N",1.24916632411225,5,3.40659395013036,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,10,0.05834268855806,0.159978645747416,0.643951945651248,0.424493108280009,"N","N",1.37271704141367,5,1.51848350205906,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,11,0.315224579294525,0.240442500978355,0.885702326149317,0.329650928740887,"N","N",15.6669911422682,7,5.32971060980481,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,12,0.122221183560939,0.550354581654005,0.366646417160051,0.333692534527391,"Y","N",1.47890226978901,5,1.33282997604061,5
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,13,0.0692677593541908,0.514399189499521,0.859948164194778,0.444947959186882,"N","N",1.61655225108669,5,3.53936560007287,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,14,0.35870328074342,0.564639324741774,1.48261916085253,0.418454642428398,"N","N",108.625294652108,9,68.4367736057754,8
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,15,0.194094872924874,0.327524676030542,0.865811627572501,0.326917048645585,"N","N",9.79380227478513,6,7.95071737874389,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,16,0.352610261389984,0.247792529023692,0.751944511122469,0.328782651381029,"N","N",7.11702540660365,6,3.77729258824368,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,17,0.192137688763329,0.568377071773531,0.967602075844007,0.415466994827971,"Y","N",4.82738584126288,6,6.69317714240586,6
40,20,0,0,0,0.6,0.15,0.3,0.3,0.6,18,0.0070660310405149,-0.110214663382142,0.262060839932388,0.3815323072598,"N","N",1.0199535432325,5,1.12648758698237,5
